CUSTOMER_ID,GENDER,AGE,HOUSEHOLD_INCOME,YEARS_AS_CUSTOMER,CUSTOMER_SUBSCRIPTION_COUNT,CUSTOMER_REVENUE,CUSTOMER_HASHCODE
83152,U,22,"$99,000 ",2,3,$45 ,109.6
68334,M,38,"$24,000 ",10,1,$15 ,110.1
286693,M,36,"$36,000 ",9,2,$30 ,110.4
299298,M,22,"$72,000 ",2,10,$150 ,110.7
64752,F,23,"$77,000 ",2,6,$90 ,112.0
319566,F,20,"$22,000 ",1,7,$175 ,112.1
346828,M,20,"$24,000 ",1,6,$150 ,112.9
51587,U,21,"$33,000 ",1,10,$150 ,112.9
442308,F,44,"$22,000 ",13,3,$75 ,113.1
65350,M,23,"$60,000 ",2,6,$90 ,113.4
346923,F,32,"$44,000 ",7,1,$15 ,113.4
214552,F,21,"$77,000 ",1,8,$120 ,113.7
374723,M,34,"$48,000 ",8,1,$15 ,114.5
111426,F,28,"$33,000 ",5,6,$90 ,114.7
291100,M,27,"$72,000 ",4,3,$45 ,115.5
336885,F,26,"$88,000 ",4,2,$30 ,116.4
353874,F,53,"$44,000 ",17,1,$20 ,116.7
477345,F,24,"$121,000 ",3,10,$200 ,116.7
123084,M,22,"$96,000 ",2,7,$105 ,116.9
438503,M,29,"$96,000 ",5,9,$135 ,116.9
120264,M,26,"$24,000 ",4,2,$120 ,116.9
52961,F,31,"$121,000 ",6,10,$200 ,117.5
100219,M,20,"$24,000 ",1,5,$125 ,117.7
52760,M,29,"$36,000 ",5,6,$120 ,117.8
325227,M,20,"$12,000 ",1,1,$60 ,118.0
480701,M,50,"$84,000 ",16,7,$140 ,118.4
329732,M,32,"$24,000 ",7,2,$50 ,118.7
308476,F,26,"$44,000 ",4,3,$45 ,118.9
165136,F,22,"$11,000 ",2,7,$105 ,118.9
349373,U,21,"$11,000 ",1,4,$100 ,119.7
461069,M,59,"$24,000 ",20,2,$30 ,119.9
348137,M,21,"$24,000 ",1,1,$25 ,120.2
125957,U,28,"$33,000 ",5,1,$25 ,120.5
73820,M,36,"$96,000 ",9,1,$20 ,120.8
389382,U,24,"$55,000 ",3,2,$30 ,121.0
321655,F,50,"$77,000 ",16,4,$60 ,121.1
318967,U,21,"$22,000 ",1,7,$175 ,121.2
480698,M,29,"$108,000 ",5,7,$140 ,121.3
80511,F,29,"$33,000 ",5,3,$60 ,121.4
49098,M,30,"$12,000 ",6,1,$25 ,122.2
380605,F,21,"$22,000 ",1,8,$120 ,122.6
402324,M,29,"$72,000 ",5,7,$140 ,123.1
423775,M,22,"$48,000 ",2,6,$150 ,123.1
74151,F,21,"$66,000 ",1,1,$25 ,123.3
290303,F,24,"$33,000 ",3,1,$15 ,123.5
302118,U,33,"$33,000 ",7,4,$60 ,124.0
117183,F,21,"$11,000 ",1,1,$25 ,124.3
89634,F,21,"$22,000 ",1,5,$75 ,124.3
65634,M,34,"$36,000 ",8,2,$30 ,124.8
144388,F,44,"$55,000 ",13,3,$60 ,125.0
395965,F,29,"$154,000 ",5,11,$220 ,125.7
135861,M,24,"$72,000 ",3,2,$30 ,125.9
346667,F,53,"$110,000 ",17,3,$60 ,126.4
70063,F,20,"$33,000 ",1,3,$75 ,126.4
285081,M,33,"$12,000 ",7,1,$25 ,126.5
329319,F,23,"$66,000 ",2,1,$25 ,126.6
153943,M,23,"$36,000 ",2,1,$25 ,127.0
47930,F,21,"$33,000 ",1,8,$120 ,127.5
474437,F,36,"$66,000 ",9,6,$120 ,127.6
346496,M,25,"$60,000 ",3,6,$90 ,127.9
298065,M,54,"$156,000 ",18,5,$100 ,128.0
474930,U,34,"$11,000 ",8,1,$15 ,128.1
132203,M,23,"$72,000 ",2,3,$75 ,128.2
349465,M,22,"$48,000 ",2,3,$45 ,128.3
341588,M,20,"$36,000 ",1,3,$75 ,128.3
317131,M,27,"$120,000 ",4,7,$140 ,128.4
119849,F,23,"$77,000 ",2,9,$180 ,128.5
53766,F,61,"$44,000 ",21,1,$20 ,128.6
134834,M,23,"$96,000 ",2,6,$90 ,128.8
132949,F,28,"$33,000 ",5,7,$105 ,130.1
29328,M,26,"$60,000 ",4,1,$15 ,130.7
121348,M,21,"$24,000 ",1,2,$50 ,130.8
422265,M,38,"$12,000 ",10,1,$25 ,131.0
148383,F,26,"$22,000 ",4,1,$15 ,131.0
165083,M,32,"$144,000 ",7,6,$120 ,131.4
459311,M,23,"$60,000 ",2,6,$150 ,131.4
124029,M,36,"$12,000 ",9,1,$25 ,131.5
99910,M,21,"$96,000 ",1,9,$135 ,132.0
101375,F,21,"$22,000 ",1,3,$75 ,132.0
97445,M,21,"$24,000 ",1,4,$60 ,132.6
67191,U,26,"$121,000 ",4,4,$60 ,133.3
77165,M,22,"$72,000 ",2,4,$60 ,134.0
118224,F,21,"$22,000 ",1,3,$75 ,134.1
318437,M,33,"$96,000 ",7,4,$80 ,134.2
392985,M,28,"$24,000 ",5,2,$30 ,135.4
87151,F,20,"$11,000 ",1,1,$60 ,135.7
95833,M,22,"$84,000 ",2,5,$75 ,135.8
334512,F,20,"$66,000 ",1,6,$150 ,136.3
398025,F,41,"$44,000 ",11,2,$30 ,136.4
109621,F,28,"$55,000 ",5,8,$120 ,136.8
295671,F,25,"$22,000 ",3,1,$15 ,137.2
115249,F,25,"$11,000 ",3,1,$25 ,137.3
92372,F,42,"$55,000 ",12,1,$15 ,137.6
81239,F,25,"$44,000 ",3,2,$30 ,138.4
396127,F,26,"$88,000 ",4,3,$45 ,138.6
373487,M,20,"$72,000 ",1,8,$120 ,138.6
310852,M,27,"$48,000 ",4,11,$220 ,138.6
125580,M,24,"$48,000 ",3,6,$90 ,138.7
131237,M,31,"$48,000 ",6,1,$15 ,138.9
211738,M,26,"$60,000 ",4,6,$90 ,139.3
315893,M,21,"$96,000 ",1,8,$160 ,139.6
72320,M,41,"$12,000 ",11,2,$30 ,139.9
377883,M,22,"$24,000 ",2,1,$60 ,139.9
375024,M,25,"$72,000 ",3,4,$80 ,140.0
313269,M,28,"$24,000 ",5,5,$75 ,140.1
351447,M,21,"$48,000 ",1,7,$105 ,140.1
66206,F,25,"$55,000 ",3,2,$30 ,140.5
154444,M,25,"$24,000 ",3,1,$25 ,140.5
154453,U,23,"$22,000 ",2,4,$60 ,140.6
318243,M,30,"$60,000 ",6,3,$45 ,141.3
96247,M,44,"$24,000 ",13,2,$120 ,141.4
87044,U,22,"$66,000 ",2,2,$30 ,142.7
122466,M,20,"$24,000 ",1,3,$75 ,143.8
45850,F,21,"$11,000 ",1,3,$75 ,143.8
226278,M,25,"$12,000 ",3,1,$25 ,144.3
3870,M,34,"$24,000 ",8,3,$45 ,144.6
84251,F,26,"$33,000 ",4,1,$25 ,145.2
323219,M,25,"$48,000 ",3,2,$30 ,145.5
264832,F,20,"$11,000 ",1,3,$75 ,146.1
344404,F,21,$0 ,1,7,$105 ,147.1
440058,M,61,"$120,000 ",21,3,$60 ,147.2
314991,F,24,"$77,000 ",3,5,$75 ,148.3
82254,M,23,"$48,000 ",2,7,$105 ,148.3
326327,M,25,"$72,000 ",3,3,$45 ,148.5
319890,M,20,"$36,000 ",1,4,$100 ,148.6
336368,M,23,"$24,000 ",2,1,$25 ,148.9
285374,M,22,"$24,000 ",2,2,$50 ,149.0
284801,M,25,"$120,000 ",3,5,$100 ,149.0
465391,F,20,"$11,000 ",1,4,$100 ,149.2
20266,M,59,"$24,000 ",20,4,$80 ,149.2
123476,M,25,"$36,000 ",3,1,$15 ,149.7
76048,F,24,"$88,000 ",3,1,$15 ,150.5
101304,F,23,"$99,000 ",2,5,$75 ,150.7
64332,F,26,"$165,000 ",4,5,$100 ,151.2
325723,M,27,"$24,000 ",4,3,$45 ,151.5
43393,F,21,"$44,000 ",1,2,$50 ,152.0
307773,M,25,"$60,000 ",3,4,$60 ,152.3
263234,M,25,"$48,000 ",3,8,$120 ,152.5
153759,M,20,"$60,000 ",1,5,$125 ,152.8
146673,M,53,"$24,000 ",17,1,$15 ,152.9
464107,F,22,"$44,000 ",2,4,$60 ,155.0
319829,M,21,"$36,000 ",1,4,$60 ,155.1
381380,U,23,"$55,000 ",2,5,$75 ,155.9
434745,M,38,"$60,000 ",10,6,$90 ,156.6
137199,M,27,"$84,000 ",4,11,$220 ,156.7
415579,M,34,"$24,000 ",8,1,$25 ,157.6
473123,M,33,"$24,000 ",7,2,$30 ,157.6
382062,F,25,"$11,000 ",3,3,$75 ,157.8
159832,M,30,"$120,000 ",6,10,$200 ,157.8
359103,M,26,"$84,000 ",4,4,$60 ,157.9
309026,M,30,"$84,000 ",6,4,$80 ,158.1
84523,F,21,"$44,000 ",1,5,$75 ,158.5
453146,M,35,"$60,000 ",8,4,$100 ,159.6
112177,F,36,"$110,000 ",9,10,$150 ,159.7
425296,F,21,"$11,000 ",1,2,$50 ,160.9
349136,F,21,"$22,000 ",1,5,$75 ,161.4
67495,F,51,"$55,000 ",16,6,$120 ,161.4
41397,F,21,"$66,000 ",1,9,$135 ,161.5
320051,F,21,"$22,000 ",1,1,$15 ,161.6
41851,F,24,"$33,000 ",3,6,$90 ,162.3
136201,M,23,"$12,000 ",2,4,$60 ,162.3
273743,F,50,"$154,000 ",16,12,$240 ,162.3
111516,M,23,"$36,000 ",2,1,$15 ,162.4
427290,M,34,"$72,000 ",8,2,$40 ,162.4
35376,M,21,"$60,000 ",1,7,$105 ,162.5
43968,M,20,"$48,000 ",1,7,$105 ,162.8
68107,F,25,"$11,000 ",3,2,$50 ,162.9
56239,M,21,"$24,000 ",1,9,$135 ,163.2
124578,M,32,"$60,000 ",7,5,$75 ,163.4
172439,M,26,"$144,000 ",4,10,$200 ,164.7
157795,F,20,"$44,000 ",1,8,$120 ,164.9
302336,M,29,"$48,000 ",5,8,$160 ,165.0
358249,M,23,"$36,000 ",2,7,$105 ,165.2
398735,M,37,"$24,000 ",9,2,$30 ,165.2
304630,F,21,"$11,000 ",1,2,$50 ,165.3
346625,M,21,"$36,000 ",1,4,$100 ,165.3
463427,M,28,"$72,000 ",5,1,$15 ,166.5
441374,M,20,"$48,000 ",1,7,$175 ,166.5
481032,F,27,"$77,000 ",4,4,$80 ,167.3
253522,F,22,"$33,000 ",2,1,$25 ,167.4
441045,F,43,"$143,000 ",12,1,$20 ,167.8
184399,M,26,"$24,000 ",4,1,$25 ,167.9
101044,M,35,"$36,000 ",8,3,$75 ,168.1
456839,M,41,"$192,000 ",11,8,$160 ,168.9
348315,F,21,"$44,000 ",1,8,$120 ,169.4
159102,M,23,"$60,000 ",2,1,$20 ,169.6
285005,F,21,"$154,000 ",1,7,$140 ,169.7
93529,M,26,"$24,000 ",4,1,$25 ,169.8
449160,F,26,"$22,000 ",4,5,$75 ,169.9
466672,F,25,"$55,000 ",3,1,$15 ,170.1
88906,F,22,"$55,000 ",2,5,$75 ,170.4
4149,M,24,"$36,000 ",3,7,$140 ,170.4
427220,U,22,"$22,000 ",2,2,$50 ,171.3
348300,F,21,"$33,000 ",1,5,$125 ,171.4
64343,M,30,"$12,000 ",6,3,$75 ,171.5
145192,M,25,"$24,000 ",3,4,$100 ,171.8
89279,M,27,"$132,000 ",4,1,$15 ,172.6
70760,M,24,"$36,000 ",3,5,$75 ,172.7
532,M,20,"$12,000 ",1,2,$50 ,172.8
400922,M,23,"$12,000 ",2,4,$60 ,172.8
379183,F,34,"$55,000 ",8,6,$120 ,173.4
444527,M,22,"$36,000 ",2,1,$15 ,173.5
66505,M,28,"$24,000 ",5,1,$25 ,173.7
122648,F,20,"$44,000 ",1,6,$150 ,173.9
308934,M,22,"$84,000 ",2,6,$90 ,174.3
3146,F,24,"$44,000 ",3,4,$60 ,174.3
388499,F,21,"$22,000 ",1,6,$90 ,174.5
285327,F,20,"$33,000 ",1,5,$125 ,174.6
204711,F,21,$0 ,1,4,$60 ,174.6
87792,U,21,"$44,000 ",1,3,$75 ,174.8
84381,F,21,"$44,000 ",1,4,$100 ,174.8
391940,M,29,"$60,000 ",5,6,$90 ,175.3
400839,M,27,"$36,000 ",4,5,$125 ,175.3
146317,M,20,"$12,000 ",1,4,$100 ,175.7
155565,F,27,"$22,000 ",4,1,$25 ,175.9
400664,M,24,"$96,000 ",3,5,$100 ,176.1
333877,M,21,$0 ,1,7,$105 ,176.2
374809,U,21,"$55,000 ",1,2,$50 ,176.3
133269,F,32,"$88,000 ",7,2,$30 ,176.3
307018,F,33,"$22,000 ",7,7,$140 ,177.3
44018,F,20,"$11,000 ",1,3,$75 ,177.5
480998,F,37,"$22,000 ",9,3,$45 ,177.6
309626,M,29,$0 ,5,1,$25 ,177.7
132030,F,20,"$33,000 ",1,7,$175 ,177.8
101670,F,21,"$22,000 ",1,3,$45 ,177.9
110990,F,30,"$22,000 ",6,3,$60 ,178.2
386013,M,66,"$36,000 ",24,1,$20 ,178.2
111817,M,22,"$48,000 ",2,4,$60 ,179.6
321611,F,34,"$22,000 ",8,3,$45 ,179.8
93006,M,21,"$36,000 ",1,5,$75 ,180.4
121634,F,20,"$88,000 ",1,12,$180 ,180.7
463351,F,25,"$33,000 ",3,2,$30 ,180.8
436268,M,22,"$48,000 ",2,4,$60 ,181.0
376290,M,25,"$12,000 ",3,1,$15 ,181.4
402774,M,26,"$60,000 ",4,1,$20 ,182.2
334366,F,20,"$11,000 ",1,4,$100 ,182.6
341025,F,21,$0 ,1,3,$75 ,183.4
383004,M,37,"$72,000 ",9,3,$45 ,183.6
439507,F,50,"$22,000 ",16,1,$25 ,183.7
329272,F,23,"$11,000 ",2,1,$15 ,184.6
373370,F,30,"$55,000 ",6,2,$30 ,184.9
163167,U,26,"$88,000 ",4,9,$135 ,185.0
97152,F,29,"$66,000 ",5,5,$100 ,185.1
30309,F,21,"$33,000 ",1,6,$90 ,185.9
146387,F,21,"$22,000 ",1,1,$25 ,186.0
394136,F,20,"$66,000 ",1,10,$150 ,186.2
362513,M,26,"$72,000 ",4,3,$60 ,186.2
327129,M,25,"$12,000 ",3,2,$30 ,187.4
406567,F,50,"$88,000 ",16,7,$105 ,188.9
287202,U,23,"$77,000 ",2,7,$140 ,189.4
368483,M,25,$0 ,3,2,$50 ,189.5
77479,M,20,"$36,000 ",1,6,$150 ,189.5
397569,M,26,"$60,000 ",4,2,$30 ,189.6
464797,F,36,"$22,000 ",9,1,$15 ,189.9
464382,M,48,"$36,000 ",15,1,$15 ,190.2
70880,M,28,"$72,000 ",5,7,$140 ,190.7
64043,F,36,"$33,000 ",9,7,$140 ,190.8
386413,F,20,"$88,000 ",1,10,$200 ,191.2
123681,M,35,"$108,000 ",8,5,$75 ,191.3
43674,M,21,"$36,000 ",1,5,$125 ,191.3
318473,F,20,"$22,000 ",1,2,$120 ,191.4
120908,M,20,"$36,000 ",1,3,$75 ,191.5
124206,U,20,"$22,000 ",1,6,$150 ,191.9
327897,M,25,$0 ,3,1,$25 ,192.6
340902,M,27,"$48,000 ",4,8,$120 ,192.9
307288,M,33,"$72,000 ",7,2,$30 ,193.1
72508,F,35,"$44,000 ",8,1,$15 ,193.1
93041,M,24,"$12,000 ",3,2,$120 ,193.7
325911,F,21,"$22,000 ",1,4,$100 ,194.0
420977,M,28,"$48,000 ",5,1,$15 ,194.2
80451,F,21,"$33,000 ",1,3,$75 ,194.3
222007,M,23,"$60,000 ",2,7,$105 ,194.4
296486,M,24,"$60,000 ",3,1,$15 ,194.5
298406,F,26,"$22,000 ",4,1,$25 ,195.3
61021,M,27,"$36,000 ",4,2,$50 ,196.2
136553,M,24,"$60,000 ",3,3,$45 ,196.9
213986,F,23,"$22,000 ",2,2,$30 ,197.1
201135,F,20,"$99,000 ",1,13,$195 ,197.2
25677,M,34,"$36,000 ",8,3,$45 ,197.2
42533,F,21,"$55,000 ",1,5,$75 ,197.2
290738,M,20,"$72,000 ",1,7,$175 ,197.8
406972,M,22,"$36,000 ",2,2,$30 ,198.0
448724,U,28,"$33,000 ",5,3,$45 ,198.1
314885,M,38,"$72,000 ",10,1,$15 ,198.5
306181,M,29,"$120,000 ",5,7,$140 ,198.8
142026,F,38,"$22,000 ",10,3,$45 ,199.2
287305,F,23,"$22,000 ",2,2,$50 ,199.4
323944,F,20,"$33,000 ",1,3,$75 ,199.7
144396,M,22,"$12,000 ",2,2,$50 ,199.8
362400,M,20,"$36,000 ",1,5,$125 ,200.3
374790,M,40,"$36,000 ",11,2,$30 ,200.9
353590,F,22,"$88,000 ",2,6,$90 ,200.9
393455,M,32,"$72,000 ",7,5,$100 ,201.3
456215,M,36,"$72,000 ",9,4,$80 ,201.3
288636,M,29,"$36,000 ",5,2,$30 ,201.4
365638,M,36,"$48,000 ",9,7,$105 ,202.1
92105,F,26,"$44,000 ",4,7,$105 ,202.4
474387,M,31,"$36,000 ",6,2,$30 ,202.4
130583,M,23,"$96,000 ",2,1,$20 ,202.9
121292,M,21,"$24,000 ",1,2,$50 ,203.4
310124,F,46,"$44,000 ",14,11,$220 ,203.4
473410,M,38,"$24,000 ",10,2,$30 ,203.9
153508,F,40,"$22,000 ",11,2,$50 ,204.0
73076,M,32,"$24,000 ",7,4,$100 ,204.9
136265,M,24,"$132,000 ",3,1,$20 ,205.2
350728,M,21,"$12,000 ",1,1,$25 ,205.2
30914,M,25,"$48,000 ",3,8,$120 ,207.2
89277,F,26,"$44,000 ",4,1,$25 ,207.2
377712,M,29,"$36,000 ",5,2,$50 ,207.5
370891,M,30,"$60,000 ",6,4,$80 ,207.6
312434,M,22,"$60,000 ",2,8,$120 ,207.7
398087,F,30,"$99,000 ",6,7,$140 ,208.1
145756,M,32,"$72,000 ",7,2,$40 ,208.5
290757,M,23,"$12,000 ",2,2,$50 ,208.5
75190,M,23,"$36,000 ",2,8,$120 ,208.8
358299,F,24,"$33,000 ",3,6,$90 ,209.4
106514,F,27,"$22,000 ",4,3,$75 ,209.5
44271,M,20,"$12,000 ",1,4,$100 ,209.9
150743,U,24,"$33,000 ",3,1,$15 ,210.0
429995,M,32,"$168,000 ",7,11,$220 ,210.1
343620,F,25,"$11,000 ",3,2,$30 ,210.1
365683,M,28,"$36,000 ",5,7,$105 ,210.2
331459,F,20,"$66,000 ",1,8,$120 ,210.7
277049,F,21,"$22,000 ",1,8,$120 ,211.0
66479,M,41,"$48,000 ",11,1,$15 ,211.4
142,M,25,"$24,000 ",3,1,$25 ,211.5
363485,M,25,"$48,000 ",3,4,$60 ,211.6
308931,U,27,"$33,000 ",4,3,$45 ,211.6
58348,F,21,"$33,000 ",1,9,$135 ,212.0
108517,M,25,"$216,000 ",3,1,$20 ,212.1
340525,F,23,"$33,000 ",2,6,$150 ,212.4
100292,F,20,"$33,000 ",1,11,$165 ,212.7
348217,F,20,"$22,000 ",1,5,$125 ,212.9
475915,F,27,"$33,000 ",4,1,$15 ,212.9
265066,M,24,"$24,000 ",3,1,$25 ,213.3
69858,F,22,"$33,000 ",2,13,$260 ,213.4
319632,F,20,"$55,000 ",1,4,$60 ,213.9
83807,M,22,"$60,000 ",2,5,$75 ,214.4
331725,F,20,"$11,000 ",1,6,$150 ,214.5
84444,U,23,"$99,000 ",2,11,$220 ,214.9
79757,F,22,"$77,000 ",2,6,$90 ,215.0
307334,M,27,"$84,000 ",4,1,$20 ,215.2
324099,M,23,"$72,000 ",2,2,$30 ,215.8
136106,M,30,"$12,000 ",6,1,$15 ,216.0
469079,M,31,"$24,000 ",6,1,$15 ,216.1
132835,F,25,"$44,000 ",3,7,$105 ,216.1
248398,M,23,"$12,000 ",2,2,$30 ,216.3
404777,M,33,"$48,000 ",7,4,$60 ,217.0
115101,F,30,"$66,000 ",6,3,$45 ,217.2
314199,M,25,"$24,000 ",3,1,$60 ,217.4
350689,F,20,"$44,000 ",1,9,$135 ,217.6
55178,F,27,"$22,000 ",4,1,$15 ,218.2
372573,F,32,"$143,000 ",7,9,$180 ,218.2
345279,F,20,"$33,000 ",1,4,$100 ,218.4
169207,M,27,"$24,000 ",4,1,$15 ,218.6
240916,M,27,"$36,000 ",4,2,$30 ,218.8
26654,F,21,"$11,000 ",1,5,$75 ,218.9
376212,M,33,"$108,000 ",7,8,$160 ,219.0
339236,F,22,"$44,000 ",2,10,$150 ,219.1
172263,F,36,"$22,000 ",9,2,$40 ,219.3
375372,M,29,"$72,000 ",5,1,$20 ,219.4
223923,U,20,"$55,000 ",1,13,$195 ,219.7
285046,F,22,"$165,000 ",2,6,$120 ,219.7
130870,F,23,"$77,000 ",2,8,$120 ,219.9
458472,M,65,"$36,000 ",23,3,$45 ,219.9
421803,M,24,"$12,000 ",3,1,$15 ,220.6
106207,F,30,"$22,000 ",6,4,$60 ,221.2
146401,M,36,"$192,000 ",9,7,$140 ,221.3
476446,M,30,"$60,000 ",6,2,$30 ,221.4
28172,U,23,"$55,000 ",2,11,$165 ,221.9
314274,M,30,"$36,000 ",6,6,$120 ,222.0
226443,F,21,"$44,000 ",1,3,$45 ,222.4
61072,F,26,"$110,000 ",4,1,$15 ,222.6
84851,M,24,"$264,000 ",3,6,$120 ,222.6
461621,U,24,"$22,000 ",3,1,$25 ,222.7
347484,M,21,"$48,000 ",1,8,$120 ,223.3
131367,M,20,"$12,000 ",1,1,$60 ,223.6
112879,M,26,"$60,000 ",4,2,$30 ,224.9
93030,M,25,"$24,000 ",3,3,$75 ,224.9
451434,M,22,"$24,000 ",2,1,$15 ,225.0
102335,F,24,"$77,000 ",3,2,$30 ,225.1
396271,M,30,"$36,000 ",6,3,$75 ,225.1
81071,F,23,"$55,000 ",2,2,$30 ,225.8
298028,M,23,"$72,000 ",2,4,$60 ,226.0
436054,M,37,"$48,000 ",9,5,$75 ,226.3
158343,M,32,"$36,000 ",7,1,$15 ,226.4
29720,F,20,"$22,000 ",1,3,$75 ,226.7
372379,U,21,"$66,000 ",1,6,$90 ,226.8
128591,F,25,"$110,000 ",3,6,$90 ,227.0
346351,M,21,"$48,000 ",1,7,$105 ,227.3
287021,F,20,"$11,000 ",1,1,$60 ,227.3
119090,M,23,"$60,000 ",2,2,$30 ,227.6
349378,F,20,"$33,000 ",1,7,$175 ,228.1
381049,M,36,"$72,000 ",9,5,$100 ,228.5
301227,M,44,"$12,000 ",13,1,$15 ,228.7
347051,F,22,"$33,000 ",2,3,$45 ,228.7
66945,M,37,"$12,000 ",9,1,$60 ,228.8
56344,U,28,"$33,000 ",5,1,$15 ,229.6
114632,M,50,"$72,000 ",16,4,$80 ,229.9
358,M,31,"$36,000 ",6,1,$25 ,230.1
389487,M,23,"$36,000 ",2,2,$50 ,230.6
333176,F,21,"$22,000 ",1,3,$75 ,230.6
319996,F,21,"$77,000 ",1,13,$195 ,230.8
362204,M,23,"$48,000 ",2,4,$60 ,230.8
49689,M,21,"$72,000 ",1,8,$120 ,231.0
361684,M,26,"$24,000 ",4,1,$15 ,231.4
350974,M,29,"$96,000 ",5,9,$135 ,232.1
88210,M,44,"$108,000 ",13,1,$15 ,232.4
335718,F,22,"$66,000 ",2,6,$120 ,232.5
382951,M,38,"$24,000 ",10,1,$15 ,233.5
114060,F,29,"$55,000 ",5,1,$15 ,233.6
24315,F,22,"$55,000 ",2,5,$100 ,233.7
441592,M,22,"$48,000 ",2,3,$45 ,234.1
89386,M,26,"$84,000 ",4,13,$195 ,234.9
86209,F,21,"$22,000 ",1,5,$75 ,235.1
56490,M,29,"$36,000 ",5,3,$45 ,236.0
427913,F,27,"$33,000 ",4,4,$60 ,236.0
472367,M,22,"$12,000 ",2,7,$105 ,236.0
356807,F,21,"$11,000 ",1,3,$75 ,236.8
338721,M,30,"$60,000 ",6,5,$75 ,237.0
284986,M,48,"$36,000 ",15,3,$75 ,237.1
300847,F,25,"$44,000 ",3,6,$90 ,237.1
104689,F,22,"$44,000 ",2,5,$75 ,237.3
286312,M,34,"$24,000 ",8,1,$60 ,237.6
323289,F,24,$0 ,3,1,$25 ,237.8
378393,F,21,"$88,000 ",1,6,$90 ,237.9
121818,F,22,"$11,000 ",2,2,$50 ,237.9
100482,F,20,"$33,000 ",1,4,$100 ,238.5
213545,F,38,"$66,000 ",10,2,$40 ,238.9
331010,M,42,"$120,000 ",12,6,$120 ,239.0
385369,M,30,"$48,000 ",6,3,$45 ,239.1
456775,M,24,"$84,000 ",3,4,$60 ,239.3
103262,M,28,"$24,000 ",5,5,$75 ,239.5
454902,M,21,"$60,000 ",1,5,$75 ,239.6
84077,U,22,"$66,000 ",2,8,$120 ,240.8
318093,F,31,"$11,000 ",6,2,$50 ,241.3
285390,M,21,"$36,000 ",1,4,$100 ,241.3
308538,F,26,"$33,000 ",4,3,$75 ,241.5
319824,M,21,"$60,000 ",1,7,$105 ,241.8
109252,F,26,"$33,000 ",4,1,$20 ,242.0
391347,M,35,"$180,000 ",8,9,$180 ,242.2
84861,M,40,"$72,000 ",11,4,$80 ,242.4
413661,M,25,"$48,000 ",3,2,$30 ,242.9
312594,M,26,"$84,000 ",4,2,$30 ,242.9
342621,F,26,"$55,000 ",4,9,$180 ,243.1
290835,F,37,"$66,000 ",9,6,$120 ,243.3
312720,M,22,"$24,000 ",2,5,$75 ,243.8
208199,M,20,"$48,000 ",1,4,$100 ,244.2
330130,M,20,"$192,000 ",1,13,$260 ,244.5
28164,F,23,"$33,000 ",2,6,$90 ,244.6
88738,M,37,"$36,000 ",9,3,$45 ,245.0
288783,M,28,"$36,000 ",5,3,$60 ,245.1
133006,F,27,"$132,000 ",4,7,$140 ,245.3
68157,M,34,"$84,000 ",8,5,$75 ,245.8
431693,F,46,"$11,000 ",14,4,$100 ,246.5
84962,M,27,"$36,000 ",4,2,$30 ,246.6
258237,M,31,"$48,000 ",6,6,$90 ,246.7
131474,M,29,"$48,000 ",5,3,$60 ,246.7
304996,M,23,"$60,000 ",2,5,$75 ,246.9
335532,M,20,"$12,000 ",1,5,$125 ,247.0
396922,F,28,"$33,000 ",5,4,$100 ,247.3
280971,F,20,"$22,000 ",1,7,$175 ,247.3
155589,M,32,"$48,000 ",7,2,$40 ,247.4
330377,F,20,"$11,000 ",1,7,$105 ,247.5
31724,F,24,"$11,000 ",3,3,$75 ,248.1
88415,F,24,"$55,000 ",3,2,$30 ,248.3
388841,M,21,"$12,000 ",1,1,$60 ,248.4
414413,F,22,"$44,000 ",2,5,$125 ,248.7
379994,M,30,"$108,000 ",6,2,$30 ,249.4
333144,M,31,"$48,000 ",6,1,$15 ,249.5
379971,M,31,"$48,000 ",6,1,$15 ,249.7
323649,F,39,"$33,000 ",10,3,$60 ,249.8
333598,F,20,"$55,000 ",1,9,$135 ,250.2
317500,M,34,"$96,000 ",8,10,$150 ,250.4
130414,F,34,"$22,000 ",8,3,$45 ,250.4
465055,M,21,"$12,000 ",1,1,$25 ,250.6
443842,F,21,"$99,000 ",1,8,$120 ,250.7
444238,F,22,"$44,000 ",2,2,$50 ,251.1
109723,M,41,"$120,000 ",11,6,$480 ,251.9
478349,F,33,"$22,000 ",7,1,$15 ,252.8
3868,F,27,"$33,000 ",4,3,$45 ,253.0
310125,M,23,"$24,000 ",2,2,$50 ,253.1
87463,F,21,"$44,000 ",1,5,$75 ,253.5
87187,F,23,"$55,000 ",2,6,$90 ,253.6
157058,F,21,"$22,000 ",1,7,$105 ,254.4
70848,F,33,"$44,000 ",7,5,$75 ,255.1
395489,M,27,"$60,000 ",4,3,$45 ,255.1
55846,F,23,"$22,000 ",2,2,$50 ,255.8
94360,F,22,"$44,000 ",2,12,$180 ,256.1
314671,F,23,"$11,000 ",2,3,$75 ,256.7
49966,M,21,"$36,000 ",1,2,$50 ,257.0
231552,F,22,"$77,000 ",2,6,$90 ,257.1
58058,M,51,"$12,000 ",16,1,$25 ,257.7
317737,F,23,"$110,000 ",2,5,$75 ,258.1
33566,M,22,"$72,000 ",2,1,$15 ,258.1
99501,F,27,"$44,000 ",4,8,$160 ,258.7
157051,F,20,"$44,000 ",1,7,$175 ,258.9
